Date_Start_Date,Project_Size,Project_Cost
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,5207,4000000
10/14/2019,5207,4000000
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,5000,1000000
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,5000,1000000
10/15/2019,0,1
10/15/2019,0,1
10/15/2019,0,1
10/15/2019,5000,1000000
10/15/2019,5000,1000000
10/15/2019,5000,1000000
10/15/2019,5000,1000000
10/16/2019,20000,1
10/16/2019,20000,1
10/16/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,0,0
10/17/2019,1,1
10/17/2019,0,1
10/17/2019,0,1
10/17/2019,0,1
10/18/2019,0,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,18000,500000
10/18/2019,18000,500000
10/21/2019,560000,160000000
10/21/2019,1,1
10/21/2019,1,1
10/21/2019,1,1
10/21/2019,0,0
10/21/2019,0,0
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,0,0
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,0,0
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/22/2019,5000,1000000
10/23/2019,1,1
10/23/2019,1,1
10/23/2019,1,1
10/23/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,5000,1000000
10/25/2019,0,0
10/25/2019,0,0
10/25/2019,5000,1000000
10/25/2019,5000,1000000
10/25/2019,5000,1000000
10/25/2019,5000,1000000
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,0,1
10/28/2019,0,1
10/28/2019,0,1
10/28/2019,0,1
10/28/2019,0,1
10/28/2019,0,1
10/28/2019,0,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,5000,1000000
10/28/2019,5000,1000000
10/29/2019,1,1
10/29/2019,5000,1000000
10/29/2019,5000,1000000
10/29/2019,5000,1000000
10/29/2019,5000,1000000
10/30/2019,1,1
10/30/2019,1,1
10/30/2019,5000,1000000
10/30/2019,5000,1000000
10/30/2019,5000,1000000
10/30/2019,5000,1000000
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,0,1
10/31/2019,0,1
10/31/2019,0,1
10/31/2019,0,1
10/31/2019,0,1
10/31/2019,0,1
10/31/2019,0,1
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
10/31/2019,5000,1000000
11/1/2019,1,1
11/1/2019,1,1
11/4/2019,4000,0
11/4/2019,4000,0
11/4/2019,5000,1000000
11/4/2019,5000,1000000
11/4/2019,5000,1000000
11/4/2019,5000,1000000
11/4/2019,5000,1000000
11/4/2019,5000,1000000
11/4/2019,5000,1000000
11/4/2019,5000,1000000
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/5/2019,5000,1000000
11/6/2019,0,1
11/6/2019,0,1
11/6/2019,0,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,0,0
11/6/2019,0,0
11/6/2019,0,0
11/6/2019,0,0
11/6/2019,0,0
11/6/2019,0,0
11/6/2019,0,0
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,0,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,0,0
11/7/2019,1,1
11/7/2019,1,1
11/8/2019,85000,3000000
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/8/2019,5000,1000000
11/11/2019,5000,1000000
11/11/2019,5000,1000000
11/11/2019,5000,1000000
11/11/2019,5000,1000000
11/11/2019,5000,1000000
11/11/2019,1,1
11/11/2019,1,1
11/12/2019,0,1
11/12/2019,0,1
11/12/2019,0,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/14/2019,0,0
11/14/2019,0,0
11/14/2019,0,0
11/14/2019,0,0
11/18/2019,5000,1000000
11/18/2019,5000,1000000
11/18/2019,5000,1000000
11/18/2019,5000,1000000
11/18/2019,5000,1000000
11/18/2019,5000,1000000
11/18/2019,5000,1000000
11/18/2019,1,1
11/18/2019,1,1
11/18/2019,1,1
11/18/2019,8600,5000000
11/18/2019,8600,5000000
11/18/2019,8600,5000000
11/18/2019,200000,20000000
11/18/2019,200000,20000000
11/18/2019,200000,20000000
11/18/2019,200000,20000000
11/18/2019,200000,20000000
11/18/2019,200000,20000000
11/19/2019,1,1
11/19/2019,5000,1000000
11/19/2019,5000,1000000
11/19/2019,5000,1000000
11/19/2019,5000,1000000
11/19/2019,5000,1000000
11/19/2019,5000,1000000
11/19/2019,1,1
11/19/2019,1,1
11/19/2019,1,1
11/19/2019,1,1
11/19/2019,1,1
11/20/2019,0,0
11/20/2019,0,0
11/20/2019,0,0
11/20/2019,0,0
11/20/2019,0,0
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/21/2019,0,0
11/21/2019,0,0
11/21/2019,1,1
11/21/2019,1,1
11/21/2019,1,1
11/21/2019,5000,1000000
11/21/2019,5000,1000000
11/22/2019,50000,27000000
11/22/2019,50000,27000000
11/22/2019,50000,27000000
11/22/2019,50000,27000000
11/22/2019,50000,27000000
11/22/2019,50000,27000000
11/22/2019,50000,27000000
11/22/2019,50000,27000000
11/22/2019,0,1
11/22/2019,0,1
11/22/2019,0,1
11/22/2019,0,1
11/24/2019,5000,1000000
11/24/2019,5000,1000000
11/25/2019,1,1
11/25/2019,1,1
11/25/2019,1,1
11/25/2019,0,0
11/25/2019,500000,100000000
11/25/2019,500000,100000000
11/25/2019,500000,100000000
11/25/2019,500000,100000000
11/25/2019,0,1
11/25/2019,0,1
11/25/2019,0,1
11/25/2019,0,1
11/25/2019,0,1
11/25/2019,0,1
11/25/2019,0,1
11/25/2019,1,1
11/25/2019,0,1
11/25/2019,0,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/27/2019,1,1
11/27/2019,1,1
11/27/2019,1,1
11/27/2019,1,1
12/2/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,0,1
12/3/2019,0,1
12/3/2019,0,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,5000,1000000
12/3/2019,5000,1000000
12/3/2019,5000,1000000
12/3/2019,5000,1000000
12/3/2019,5000,1000000
12/3/2019,5000,1000000
12/3/2019,5000,1000000
12/3/2019,5000,1000000
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,0,0
12/4/2019,0,0
12/4/2019,0,0
12/4/2019,0,0
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,5000,1000000
12/4/2019,5000,1000000
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/6/2019,1,1
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/6/2019,5000,1000000
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,260000,20
12/9/2019,260000,20
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/10/2019,0,1
12/10/2019,0,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,5000,1000000
12/10/2019,5000,1000000
12/10/2019,5000,1000000
12/10/2019,5000,1000000
12/10/2019,5000,1000000
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/11/2019,5000,1000000
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,0
12/12/2019,0,1
12/12/2019,0,1
12/12/2019,1,1
12/12/2019,1,1
12/12/2019,1,1
12/13/2019,0,0
12/13/2019,0,1
12/13/2019,0,1
12/13/2019,0,1
12/13/2019,0,1
12/13/2019,1,1
12/13/2019,1,1
12/13/2019,5000,1000000
12/13/2019,5000,1000000
12/13/2019,5000,1000000
12/15/2019,5000,1000000
12/15/2019,5000,1000000
12/15/2019,5000,1000000
12/15/2019,5000,1000000
12/16/2019,1,1
12/16/2019,1,1
12/16/2019,1,1
12/16/2019,1,1
12/16/2019,0,0
12/16/2019,0,1
12/16/2019,0,1
12/18/2019,1,1
12/18/2019,1,1
12/18/2019,1,1
12/18/2019,0,1
12/18/2019,0,1
12/19/2019,0,0
12/19/2019,0,0
12/19/2019,0,0
12/19/2019,0,0
12/19/2019,0,0
12/19/2019,0,0
12/19/2019,0,0
12/19/2019,0,0
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,16125,1500000
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,250000,100000
12/19/2019,250000,100000
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/19/2019,5000,1000000
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,0,1
12/20/2019,0,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,75000,40000000
12/20/2019,5000,1000000
12/20/2019,5000,1000000
12/20/2019,5000,1000000
12/22/2019,1,1
12/22/2019,1,1
12/23/2019,1,1
12/23/2019,1,1
12/23/2019,1,1
12/23/2019,1,1
12/23/2019,5000,1000000
12/23/2019,5000,1000000
12/23/2019,5000,1000000
12/23/2019,5000,1000000
12/23/2019,5000,1000000
12/23/2019,5000,1000000
12/23/2019,5000,1000000
12/23/2019,5000,1000000
12/24/2019,0,0
12/24/2019,0,0
12/24/2019,0,0
12/24/2019,1,1
12/24/2019,1,1
12/24/2019,1,1
12/24/2019,1,1
12/26/2019,5000,1000000
12/26/2019,5000,1000000
12/27/2019,0,1
12/27/2019,0,1
12/27/2019,0,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,0,1
12/30/2019,0,1
12/30/2019,5000,1000000
12/30/2019,5000,1000000
12/31/2019,100000,1000000
1/2/2020,1,1
1/2/2020,1,1
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/3/2020,5000,1000000
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/7/2020,0,1
1/7/2020,0,1
1/7/2020,1,1
1/7/2020,1,1
1/7/2020,1,1
1/7/2020,0,1
1/7/2020,0,1
1/7/2020,0,1
1/7/2020,5000,1000000
1/8/2020,0,0
1/8/2020,0,0
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,0,1
1/9/2020,0,1
1/9/2020,0,1
1/9/2020,0,1
1/9/2020,1,1
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,1,1
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/9/2020,5000,1000000
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/12/2020,1,1
1/12/2020,1,1
1/12/2020,1,1
1/12/2020,1,1
1/12/2020,5000,1000000
1/12/2020,5000,1000000
1/12/2020,5000,1000000
1/12/2020,5000,1000000
1/12/2020,5000,1000000
1/12/2020,5000,1000000
1/12/2020,5000,1000000
1/12/2020,5000,1000000
1/13/2020,0,1
1/13/2020,1,1
1/13/2020,1,1
1/13/2020,1,1
1/13/2020,1,1
1/14/2020,0,1
1/14/2020,0,1
1/14/2020,0,1
1/14/2020,0,1
1/14/2020,0,1
1/14/2020,0,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,0,1
1/15/2020,0,1
1/15/2020,0,1
1/15/2020,0,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,5000,1000000
1/16/2020,1,1
1/16/2020,1,1
1/17/2020,5000,1000000
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,0,1
1/20/2020,1,1
1/20/2020,1,1
1/20/2020,1,1
1/20/2020,1,1
1/20/2020,1,1
